head	relation	tail
279	relation_100	4870
280	relation_100	3526
280	relation_100	3332
280	relation_100	3330
280	relation_100	3334
280	relation_100	5765
280	relation_100	5772
281	relation_100	5047
281	relation_100	5046
281	relation_100	5885
281	relation_100	4332
281	relation_100	3093
281	relation_100	5484
281	relation_100	4335
281	relation_100	250
282	relation_100	5046
282	relation_100	5759
282	relation_100	3075
282	relation_100	3078
282	relation_100	3475
282	relation_100	3476
283	relation_100	4487
283	relation_100	3075
283	relation_100	3912
283	relation_100	5541
283	relation_100	3712
283	relation_100	3152
283	relation_100	5354
283	relation_100	228
283	relation_100	5189
283	relation_100	3124
284	relation_100	3839
284	relation_100	3843
284	relation_100	3075
284	relation_100	5922
284	relation_100	230
284	relation_100	5690
284	relation_100	5693
284	relation_100	218
285	relation_100	4487
285	relation_100	5759
285	relation_100	3075
285	relation_100	4494
285	relation_100	4099
285	relation_100	4035
285	relation_100	3520
285	relation_100	5001
286	relation_100	4487
286	relation_100	6397
286	relation_100	4512
286	relation_100	3075
286	relation_100	4052
286	relation_100	3912
286	relation_100	4461
286	relation_100	3487
287	relation_100	5458
287	relation_100	5621
287	relation_100	3129
287	relation_100	4665
287	relation_100	4018
287	relation_100	4761
287	relation_100	3312
287	relation_100	4759
287	relation_100	3132
287	relation_100	3133
287	relation_100	247
288	relation_100	3839
288	relation_100	3083
288	relation_100	4332
288	relation_100	3858
288	relation_100	5880
288	relation_100	5218
288	relation_100	5484
288	relation_100	3841
288	relation_100	6185
289	relation_100	4226
289	relation_100	5190
289	relation_100	3082
289	relation_100	6189
289	relation_100	6172
290	relation_100	4615
290	relation_100	3256
290	relation_100	5419
290	relation_100	5026
290	relation_100	4897
290	relation_100	89
290	relation_100	6113
291	relation_100	3453
291	relation_100	5514
291	relation_100	4621
291	relation_100	228
291	relation_100	5423
291	relation_100	218
292	relation_100	4052
292	relation_100	5922
292	relation_100	3038
292	relation_100	4490
292	relation_100	5176
293	relation_100	5759
293	relation_100	3075
293	relation_100	3083
293	relation_100	4494
293	relation_100	3074
294	relation_100	3839
294	relation_100	4487
294	relation_100	5458
294	relation_100	3075
294	relation_100	4492
294	relation_100	3142
294	relation_100	246
295	relation_100	5980
295	relation_100	3839
295	relation_100	4009
295	relation_100	4615
295	relation_100	4367
295	relation_100	5458
295	relation_100	5759
295	relation_100	5963
295	relation_100	5702
295	relation_100	4019
295	relation_100	5922
295	relation_100	3604
295	relation_100	3988
295	relation_100	4907
295	relation_100	3546
295	relation_100	3809
295	relation_100	3605
295	relation_100	6313
295	relation_100	4092
295	relation_100	4835
295	relation_100	4397
295	relation_100	3256
295	relation_100	871
295	relation_100	3499
295	relation_100	5634
295	relation_100	5413
295	relation_100	3644
295	relation_100	5633
295	relation_100	3984
295	relation_100	3084
295	relation_100	5753
295	relation_100	4020
295	relation_100	4018
295	relation_100	5738
295	relation_100	2
295	relation_100	4011
295	relation_100	4395
295	relation_100	3870
295	relation_100	5186
295	relation_100	3300
295	relation_100	6510
295	relation_100	5109
295	relation_100	6124
295	relation_100	6135
295	relation_100	5903
296	relation_100	4487
296	relation_100	4492
296	relation_100	5541
296	relation_100	6157
296	relation_100	246
297	relation_100	5204
297	relation_100	5728
297	relation_100	227
297	relation_100	3268
297	relation_100	5465
298	relation_100	3839
298	relation_100	3493
298	relation_100	4331
298	relation_100	4835
298	relation_100	4397
298	relation_100	5859
299	relation_100	3839
299	relation_100	4076
299	relation_100	3604
299	relation_100	4397
299	relation_100	5728
299	relation_100	5915
300	relation_100	4487
300	relation_100	5458
300	relation_100	4492
300	relation_100	5856
300	relation_100	3653
301	relation_100	5759
301	relation_100	3083
301	relation_100	3478
301	relation_100	3983
301	relation_100	5470
301	relation_100	3315
302	relation_100	4487
302	relation_100	5458
302	relation_100	3075
302	relation_100	4492
302	relation_100	3079
303	relation_100	5458
303	relation_100	3347
303	relation_100	4909
303	relation_100	237
303	relation_100	3243
304	relation_100	3846
304	relation_100	5458
304	relation_100	4019
304	relation_100	5541
304	relation_100	4196
304	relation_100	5530
304	relation_100	218
304	relation_100	108
304	relation_100	3271
304	relation_100	5317
304	relation_100	3124
304	relation_100	5720
304	relation_100	5103
304	relation_100	4830
305	relation_100	3347
305	relation_100	3075
305	relation_100	3083
305	relation_100	4492
305	relation_100	4494
305	relation_100	250
305	relation_100	4922
306	relation_100	4487
306	relation_100	5458
306	relation_100	3347
306	relation_100	3075
306	relation_100	4492
306	relation_100	4909
306	relation_100	238
306	relation_100	5053
306	relation_100	3273
306	relation_100	240
306	relation_100	3244
306	relation_100	3992
306	relation_100	5116
307	relation_100	3330
307	relation_100	5772
307	relation_100	89
307	relation_100	5928
307	relation_100	5055
307	relation_100	5471
308	relation_100	3846
308	relation_100	4487
308	relation_100	5458
308	relation_100	4492
308	relation_100	3695
308	relation_100	5064
308	relation_100	5879
308	relation_100	4493
309	relation_100	3546
309	relation_100	3891
309	relation_100	3334
309	relation_100	3339
309	relation_100	5509
310	relation_100	4494
310	relation_100	6286
310	relation_100	89
310	relation_100	5953
310	relation_100	3220
311	relation_100	5047
311	relation_100	5549
311	relation_100	4332
311	relation_100	3858
311	relation_100	5030
311	relation_100	4335
312	relation_100	3839
312	relation_100	3912
312	relation_100	3154
312	relation_100	5485
312	relation_100	4850
313	relation_100	6313
313	relation_100	4092
313	relation_100	3330
313	relation_100	3334
313	relation_100	4183
313	relation_100	3851
313	relation_100	5179
313	relation_100	6388
314	relation_100	3697
314	relation_100	3738
314	relation_100	3727
314	relation_100	3728
314	relation_100	4254
314	relation_100	84
314	relation_100	5953
315	relation_100	3671
315	relation_100	4492
315	relation_100	5204
315	relation_100	3076
315	relation_100	3124
316	relation_100	4367
316	relation_100	3839
316	relation_100	4487
316	relation_100	5759
316	relation_100	3075
317	relation_100	3839
317	relation_100	3075
317	relation_100	3086
317	relation_100	3912
317	relation_100	3432
317	relation_100	6514
317	relation_100	3551
317	relation_100	5259
317	relation_100	6371
318	relation_100	5047
318	relation_100	3839
318	relation_100	3083
318	relation_100	4332
318	relation_100	3858
318	relation_100	4331
318	relation_100	5880
318	relation_100	3983
318	relation_100	5484
318	relation_100	3862
318	relation_100	3612
319	relation_100	5458
319	relation_100	5621
319	relation_100	5127
319	relation_100	4004
319	relation_100	3349
319	relation_100	4852
320	relation_100	3846
320	relation_100	777
320	relation_100	3075
320	relation_100	3438
320	relation_100	5208
320	relation_100	6054
320	relation_100	5922
320	relation_100	3124
320	relation_100	3275
320	relation_100	250
321	relation_100	4615
321	relation_100	3604
321	relation_100	6032
321	relation_100	5753
321	relation_100	4752
321	relation_100	4665
321	relation_100	4538
322	relation_100	3843
322	relation_100	3697
322	relation_100	218
322	relation_100	3504
322	relation_100	247
322	relation_100	250
323	relation_100	5458
323	relation_100	4350
323	relation_100	4909
323	relation_100	5775
323	relation_100	4848
324	relation_100	3839
324	relation_100	3846
324	relation_100	4498
324	relation_100	6054
324	relation_100	4897
324	relation_100	5201
324	relation_100	3845
325	relation_100	3469
325	relation_100	4196
325	relation_100	3646
325	relation_100	3230
325	relation_100	4670
326	relation_100	5759
326	relation_100	3075
326	relation_100	3083
326	relation_100	3093
326	relation_100	5542
326	relation_100	240
327	relation_100	3846
327	relation_100	5922
327	relation_100	5204
327	relation_100	3233
327	relation_100	4501
327	relation_100	6054
327	relation_100	5423
328	relation_100	5759
328	relation_100	3075
328	relation_100	3083
328	relation_100	5204
328	relation_100	4331
330	relation_100	3846
330	relation_100	5458
330	relation_100	3347
330	relation_100	4019
330	relation_100	4909
331	relation_100	4616
331	relation_100	5100
331	relation_100	3334
331	relation_100	4035
331	relation_100	113
332	relation_100	5047
332	relation_100	5759
332	relation_100	3858
332	relation_100	5521
332	relation_100	4179
332	relation_100	5484
332	relation_100	5529
333	relation_100	3846
333	relation_100	5458
333	relation_100	3332
333	relation_100	3821
333	relation_100	3345
333	relation_100	6121
333	relation_100	4366
334	relation_100	4494
334	relation_100	3117
334	relation_100	4849
334	relation_100	4322
334	relation_100	4407
334	relation_100	5212
334	relation_100	4355
335	relation_100	5759
335	relation_100	4494
335	relation_100	350
335	relation_100	5247
335	relation_100	3505
336	relation_100	5458
336	relation_100	3347
336	relation_100	3160
336	relation_100	3526
336	relation_100	4204
336	relation_100	4202
337	relation_100	5759
337	relation_100	3075
337	relation_100	3083
337	relation_100	3858
337	relation_100	5468
338	relation_100	3839
338	relation_100	5458
338	relation_100	5759
338	relation_100	3075
338	relation_100	5470
338	relation_100	3876
338	relation_100	3093
338	relation_100	250
339	relation_100	3839
339	relation_100	4019
339	relation_100	3604
339	relation_100	3605
339	relation_100	4397
339	relation_100	3892
339	relation_100	5776
339	relation_100	3609
339	relation_100	4508
340	relation_100	4354
340	relation_100	3301
340	relation_100	5046
340	relation_100	3693
340	relation_100	6151
340	relation_100	3639
341	relation_100	5922
341	relation_100	5431
341	relation_100	5514
341	relation_100	3644
341	relation_100	3865
341	relation_100	4909
342	relation_100	6020
342	relation_100	4895
342	relation_100	5541
342	relation_100	4167
342	relation_100	5542
342	relation_100	6022
342	relation_100	5189
342	relation_100	6021
343	relation_100	5759
343	relation_100	3075
343	relation_100	3083
343	relation_100	5528
343	relation_100	5532
343	relation_100	3078
344	relation_100	4487
344	relation_100	3075
344	relation_100	4494
344	relation_100	3983
344	relation_100	3975
344	relation_100	232
344	relation_100	6125
344	relation_100	6211
344	relation_100	5905
345	relation_100	5759
345	relation_100	3308
345	relation_100	3526
345	relation_100	3309
345	relation_100	5738
346	relation_100	4487
346	relation_100	3075
346	relation_100	4052
346	relation_100	3038
346	relation_100	4895
346	relation_100	4889
346	relation_100	3739
346	relation_100	3741
346	relation_100	4031
346	relation_100	4625
347	relation_100	4487
347	relation_100	5759
347	relation_100	4494
347	relation_100	4019
347	relation_100	230
347	relation_100	89
347	relation_100	3270
347	relation_100	5953
347	relation_100	3220
347	relation_100	3521
351	relation_100	3839
351	relation_100	4487
351	relation_100	3075
351	relation_100	3090
351	relation_100	3718
351	relation_100	3519
351	relation_100	3082
353	relation_100	5458
353	relation_100	3522
353	relation_100	4907
353	relation_100	3546
353	relation_100	3224
354	relation_100	5969
354	relation_100	5458
354	relation_100	4019
354	relation_100	3604
354	relation_100	4838
354	relation_100	3605
354	relation_100	3674
354	relation_100	4909
354	relation_100	232
354	relation_100	3271
354	relation_100	5461
355	relation_100	3839
355	relation_100	5458
355	relation_100	3912
355	relation_100	3604
355	relation_100	3365
355	relation_100	5415
356	relation_100	4487
356	relation_100	5458
356	relation_100	3075
356	relation_100	6029
356	relation_100	4492
356	relation_100	4494
357	relation_100	3494
357	relation_100	5458
357	relation_100	5759
357	relation_100	6286
357	relation_100	3224
358	relation_100	5885
358	relation_100	3083
358	relation_100	4019
358	relation_100	5922
358	relation_100	3546
358	relation_100	3233
358	relation_100	3124
359	relation_100	3075
359	relation_100	3086
359	relation_100	5431
359	relation_100	3486
359	relation_100	3516
359	relation_100	5025
359	relation_100	5068
359	relation_100	5024
359	relation_100	5081
359	relation_100	5258
359	relation_100	5187
359	relation_100	5191
359	relation_100	5082
359	relation_100	5481
359	relation_100	5432
359	relation_100	3518
359	relation_100	3089
360	relation_100	5458
360	relation_100	5514
360	relation_100	3985
360	relation_100	6399
360	relation_100	4934
360	relation_100	3521
361	relation_100	4487
361	relation_100	5458
361	relation_100	5759
361	relation_100	4494
361	relation_100	4906
361	relation_100	3532
361	relation_100	5421
362	relation_100	3846
362	relation_100	5458
362	relation_100	4492
362	relation_100	3605
362	relation_100	6051
362	relation_100	6054
