itemID	entityID
dwpODe8SVpfU7u1W	3747
hOpPqusHsof0qwaT	4305
yMjRtOTKtvd6U8TE	6635
98TBQhhKmwVBGuuU	881
cJDVVYXtWCNRkipo	3406
h4FVkBtXFDQSrlbX	4282
lT9o3PSl2Hh3BDn0	4821
2QzbZIYlEVL5nR7U	292
Z5l5SWexibaflPyB	2917
62NWLoOFWz4pSE8h	601
8wVr1xl6JecAGfWg	862
QqO36KRoawTTRbn3	2261
bujV6H5T4A0x1nYA	3368
E0TQmc4Zkyaa20AF	1245
aLIKvozwRCAXNVDt	3009
xBs6BkpNaeppIUvJ	6554
RJ1WTV87dVtghrBe	2292
abvAmtUQR8Y6wkip	3034
MJgi6oXXtTs8diPy	1899
vVILZQzr43AUzeH9	6363
iioxNHQSzVB0cAz4	4478
BlwtPDBpbZV0DNku	1076
vqMHpkKWWyYvtvHS	6408
d5zBW52Mf7gvAD8x	3562
lcLc9mPcpQRhoE5U	4845
F7BnaIdW8cBemmWw	1321
XhtQ00cu1X8ICkIo	2806
XshP5pPLKOJJZTaw	2821
bpt8tkwr7wWGBN3T	3328
r5qgmO6ZaP2khKk2	5643
jwHNT97GGxCV4ZPC	4658
SfEvuk4BIHKcx9nO	2401
odeQRlc0TC4x3fbE	5319
Ov3FVYdPllqXmdWp	2107
vmptAejl1JBm4OrW	6394
2k01uSodqpF79vlu	317
pK43WHEUOBtqbZqm	5381
uuY1kdaVwRwxXw2i	6318
xuGctBhLjZOvaB3W	6595
uUEfduaHtgWOR7MN	6264
oYy1fGUvYystieWD	5310
GY9lh5ud2Oavtg8J	1448
d68sj4iyeE9ktDGn	3563
HPEjsV7tzhbJkW3Z	1531
R1HLDxvANmrjOR2J	2273
1dbuzDVu8z4Xkzae	176
G8ESKBwvWDP2LkzN	1411
NWWPuFntnRrkbkkO	1991
QZIc56Ld19cGSLXc	2243
Qgn5N85g6pkwDptU	2250
NCpXdLw5N9mf6pzo	1971
MxBKHBhpejfr6EmP	1946
ZdpBrPlUjKbO6jsf	2950
gaMF0Phkp5YdNFS4	4160
u1onEj1Z0B22uep5	6229
yygBYaBSs78csZbj	6698
809dOejNmDmaivZX	774
52xUMzMwNSHMq3SV	526
Ngu0zLeZK4dp31rA	2004
qo7qT3tFBX2e4WcA	5615
Yhzg0xraRMLCPs1E	2885
xtFgodgP93WOpsGh	6591
05eO5MtW4pezH5XU	12
K5UFagXhnpFyVYQd	1738
n37saXxKd46sjEf3	5131
lCysZqeN9nbqU6k3	4805
8znQow3uZOyUY3hg	867
k3Tdivz5kfg5HdCv	4675
fRq10DIt8WQHVIyW	3958
TkqFlCPk1DGXZ7EQ	2487
wvrXs5zkoyN1yhQv	6530
ZcpmveS8fYjtG0v2	2947
zEBX7vTfulf28g4K	6712
BCp7gwdBcCVsB5FO	1037
yEvzXaf2pIFxQt1h	6627
ggBJ4RrveZmDNtQZ	4188
6wdE9CM1fDmS0xnt	681
DkkZluYS3TJOEgH8	1225
fCgCcEx4Tgq2ZkPE	3940
5tWacZvaQonZPMzZ	593
4d8kosrcYqVmaROB	495
4vtpVm7ayJwW39Ac	514
VmhDe4Z0pgRMRNgo	2654
PrHiwWLbmpw5TqgM	2186
Qv36HRennIxlSiAG	2265
do6scXyH92vBlCIB	3684
TgVareh63p2MLASF	2480
ECvTufws0U7SJpe6	1259
SwkhUXphEXzmfk0m	2420
iy4PPEXwojoWQd0S	4544
JF0VIA1lrltcsc5O	1675
TkfwjnLd5kPs3SH1	2485
ZNIR5kphBjcTZtN9	2932
zsWMAigPyYJ31sq8	6768
yrId76fraZsE28z3	6681
bFxLHzaf3qw9YVoE	3190
UO1Gh9VRQwRKUVQg	2532
VnYBds0R0fZm9nlq	2656
SXV7AidqOJ8I46Se	2389
4rMIR6wvKfldd1oC	508
UPAL6KnfeSGjU5Gi	2534
XxajmVH4rw5O4mek	2827
crCZy21TXQWbFkGy	3530
hTaSxKEhjVLlSXei	4311
CopceauelGMZ4YF5	1161
Tq8R9KVcUbj9ryvV	2492
2TQBODQ5MGNgyv0D	295
HCSJbM7xNSkp2BIL	1511
UzohOQcMFevQcg1K	2582
UMcGWhdjKSdXDFv2	2531
vHgKAj5wCtFPfrwE	6350
3Qp7MSnoU70Q7Nc4	385
vCVUNdmhuXYC7wGZ	6343
zlxkC3FnzfttmEia	6759
gJi6Fp2XdTd042eu	4137
NB8Gs25xgvnRgqly	1969
aFAgYVgTIS43qBbb	2997
ErF748vsJEld9ydl	1299
HsJdoVUIydvt3hDh	1567
i3XyxzUqUKTKnYAG	4424
tB2oar2zpwbRwTDX	6067
UeGKzOR22KGEOgI6	2557
obPU6KiwYbvtfUvH	5315
SgtbPu9T1YJCIJKC	2404
vptqUoc2OQDmrxMK	6407
3nysyvm1gZLhOetV	412
7c15dUn8LivFy1eO	732
nVImptiNauT4f41z	5168
w6isdUYz7jsuDwXe	6435
bICyoFSw3uF9bMnm	3200
5gYjyuSl4Tic5mDI	574
klZtKRX6ThTOjDRX	4746
eOYH3EayWHRV4iJK	3791
5q6X4FE8cznbvHmX	589
9wj0RzlSMiYZ2lok	939
Al1VWTekWB7L7dh7	999
lGebFMdrKf6Y6gTW	4808
C35flt6pOmvIrXaX	1095
dwCxINrf2yxnsPcB	3745
ruMKSS6C00pr83GN	5792
5l4eHGVb1hSLJgsn	584
B6WNsT2awOYQKInq	1023
MX6y77DLzDJRGyTP	1918
WjebIKJHnrGMjW6g	2725
UCs2tvacS3zLJEvr	2518
50NnvGh7rWC4X9cc	522
W94MYSjo8j2kAHXo	2677
Qtcr0C3pSfRfTIaA	2264
zdea4ybZS1VNjue5	6747
HNEaH8McP0Hu0iCc	1527
h72nT60m2juUfSd1	4285
UbPjlkTl1Ismeqp8	2552
nXWzTzqr6k7cfoEG	5169
JfazxF8BDLSiixFx	1711
h5oSpeav8EitZKv2	4284
iNKqPF5vmZJxWf0t	4449
y2wGaF0Y67ox6wgh	6611
YGEWJPNWkAZ0HKdp	2852
wYKMDlctVK5iflFL	6465
uIUd2iZSqzeX7fDT	6255
yJwDA7ToWO4XSc2A	6632
rjDNyrjtNWtT0K16	5748
rGUvHulqSMbtDlfS	5658
sfRfTaHY9kcBR32O	5900
UcZcHT6KAGRIGzl4	2555
62hxKn6HoY6luBrH	602
hRne7Wma0MuUJH3T	4308
zORL2FOggnnc1fOc	6723
CtaVfnGu7DNcDxtg	1166
er7acRO7uiu0Z5Zs	3878
2DWHIPyRB5sfkIVm	274
8wF50b7dLgcFT9nv	861
bueJ4dx5YHV8ALxe	3367
MmA1JlOWLyJWD7lP	1935
oeqWZm296OMwH9AG	5322
2tN8jdzEd2J9nizx	334
un3sk343RJ0sOg81	6298
BorZbxsdkSsFMKoR	1082
FimYBEtF99Hvqmdv	1374
RL2SmT247KKxGn4v	2296
ABaLOLMOb5wtYvUR	949
Rf8ai9kBHnluc3Ip	2328
Qv4QtzmkVWtvOqqo	2266
uSlXa6tvMLG08YiQ	6263
MzFJLQ74NPeQ3Bpr	1951
HbuQKtQ5NzKDxHLb	1551
aFt6tyqEAEcK5aTJ	3000
qAURhbnXZ0tXwDPx	5571
FSAnaIDc1vJieZ21	1347
LsMLJpXYv4cspLKZ	1869
8IHxKEqVQpiDpcL1	808
68Ep8vfOV9X6H5Kg	606
Nzlcg2cceT0Epi5B	2035
d0fTSAq7Sa3gbp5o	3555
cgY46fvJPrE1XH1m	3451
AcX6IVROjsvoj1Ok	987
iA7eCRTQdxC1yD3V	4430
07wMWSylLpoThQWD	15
F7Gykd7WeSCy9XhU	1322
mIkaa0G675unWh6h	4968
p9dVh8QVcbxcUOY7	5374
v2b7dRnh1ZigyroC	6328
1sKFLliHcHSsGtCv	199
v975l6GmILU9VTsr	6337
f5E69OdSDbF5XCvr	3928
BA56Cp0cJQYvx6nL	1031
IE9iZZO0BKi8Fwut	1591
XZv7mkRbHqIOixeG	2793
TTE1Py4Z7Fh2Tl2J	2461
iR2a9gT3H81Q26KY	4453
YfUXf3tHVXgQDRRY	2881
KLKhTmM8YJ0GfbAm	1757
P1e88oZvEM0gTkue	2115
nT3Ajtdm7xb78a5E	5164
L0LstDFHYXIYHOVf	1802
IJV0Fp8Squk1TBOh	1600
yhle95tYTnOmEAWV	6669
fHD2cnQAqmblsPrX	3946
SnPMX1xMGxvHEVdX	2411
U1gF8NN2UUyByNbK	2506
uiAJ7vm1zCL6Mva6	6282
aHr2FrE37R1nGI7c	3001
PigAXr35KF2kRtq2	2174
zfQCYXY2xbC0AQUD	6749
dIGZJDHshsVpUAaj	3582
6SKmdv6iitGfQ38u	640
MbfSsuUzuZQTnfNv	1924
YnE29hWf8jufv19y	2891
ZB4EiZPVttA4uuRI	2922
O2lqzioQeQcTqSks	2043
7y66Jw87EyS1F0vY	764
Y6ZV4uXeOmCqcMD8	2843
1HBKnFmAmH2wwtts	139
OBMEXS0Dserk5Ctf	2054
sZ9EoWab3UzgcbQ1	5855
dmVYFXnxBn7K4mW8	3682
dt3PWFe2marEdADF	3731
fbW1zEQkbduF98Ay	3999
IqAF1BoOfSefzaRE	1646
MDDxpsMicznAUwWk	1887
cTr6UcEgk4Yp9R4q	3418
NHfLQ9KPlrAw5MtP	1976
D3bTn3ZNBGoZ2fV1	1177
dioHFEutOkrJtiUN	3667
tHFYTCFrjDhAyy50	6073
PbYxWdBs1WCD7IWr	2165
NoM6cUjfy6OzRHn3	2018
Wvdr48KbIyJkb9Bw	2739
zZ927QsSu50MVIHW	6736
j2gJrWAahHvwzXV4	4560
6G5PTMXvrIMuXyib	617
8J012itywbh6NDpa	810
0GXFJIihJt7XsykH	25
RqXJPRWqrNvh6MDf	2343
6a0j62pT3BoYZFQK	650
dW0Fxnbd9vgYzfcQ	3597
KA4HKcPzVAxBeE4t	1742
43TJfs13T53cbtiB	441
Ppe3fgUJu8wSd3rV	2183
MGdTrxn7Uh4LTLjE	1892
YgII1tHAaAnh14Kf	2884
G2DznnctxjGCmduY	1398
JtcGuWZsmB2Volpa	1728
dQdduzaByz9vHYtH	3590
nwK5hpmsh22W27m3	5262
ofmniTYf0MRkkFHU	5325
1cOPjF4jBd2sWa6Z	174
qEyliF7W1SiylATj	5574
C5JIMAn808BNzpDW	1098
rZRsL4f3vlY5GRtT	5682
sBRZ7Bu6i5CqiUlG	5821
EDQU8PrpICQjngvg	1260
MR5tD1YZiSPXeMzX	1907
RM1wvitoLevqn9NQ	2298
XcSFviCQcVcoru7x	2795
Y6z9LSfIpEtXttmc	2845
kqVWk6G25ortikfF	4763
9mIwIv5MjgJARJbZ	928
J4gKhOL3wcSMSJRz	1663
WPicPUjFYRHXuprh	2694
A9wC17pooFSCHMWa	946
Nh9PhSv5RZnVUU4h	2005
toE7Oay9OHAk5oIo	6169
xtJcUKdAAvvc5omV	6592
9YW4JrQ95J8oyOa7	912
jJprKWgJSErIWw3E	4588
yhIYzxaQDCg1TzCo	6666
NtxU6cv19jZWdr28	2024
SpsYdpc3NPGwbt6L	2414
KPjfujQHM050q3iw	1764
DjzvYhdFwslOBZ2f	1224
1TZHHfKZF4y6zCXS	160
Ui5xsngVCu7UN2PE	2565
LoUB6rTVEQe54TTo	1864
KBUxKsEF3WfjXDMx	1743
aj22qHXN9NaJumpf	3057
pqgBaro6YWIfmj3A	5503
7fhs1zzQx5nsFdlu	740
VWxiMyQ2OEV8HV6R	2624
Ps8rUhz6ICNQ5I2B	2187
7m2PXwESAtg4vkYw	749
JJxCOTnTJd1F2OxV	1680
4EnEinkglHZqtwJa	462
6ftFVNDLUcJ5enn3	660
GmU3UHKt1NXz19w4	1470
KftHZIElq5DqSJ7i	1785
OSdalHp1dC4A76Bm	2074
83owapu0JaF0eqwh	785
s6xjph3T4DLYSccJ	5815
V5CNfAsbyTGBVDE8	2583
njAZBNP9OknGX0Iq	5219
wEXthB1SbR0oIvfl	6446
IfVyqTqh9JItSLwn	1634
6EmqnKvGOSHupvwI	613
87QIuKb0nJaeRsSg	787
S8gUfdmkO3wkjiZI	2364
2ZCHTO65QqrXjvcb	303
1KTfPnzOj14HUQ8F	142
Ksino63lm8VWV3JG	1793
rovpnCnZy5VwFU1z	5783
1NyqUHY9kfWbVCAY	148
xKPC4VHw5VEsftgO	6565
0dF0FxeOdDwNUIPT	55
RMjvdNciJmbu0eyL	2301
TSQXJlgWZOaVm6AO	2459
bMleNHcrKK0yyVY8	3201
R8QBz4uEoZqPP1wO	2280
WzY9Z2K6dEVJfCfE	2743
wJBkCXD48bE6OBCK	6452
46JY5RLPSgl32anJ	447
fVrnNj5IAV1beObn	3964
YximEFhkpwxWnAZ6	2901
du31SBmNXjpzKviS	3734
k2sTB8Yei5EDW7ba	4673
yy4YyTRdbsZgRxzL	6692
5gHUZl4jCV2aC9gQ	573
L4GhpNIQFd3cdKqg	1810
4gSqZUryNNjQM6UI	496
COJvoWmMyyI5pQMC	1125
4EZLHYX3aUVxm9dh	461
81B72auBmbhOdCDx	780
mdgYYER2bPK0gMOg	5020
Jlf3kwwBZVcEmDrT	1719
tEiMo31HCbYA7h59	6070
tvDIxjYPMWI0AMdD	6212
dSibV6aSC9ea5BlM	3593
1i0b2NdbSugNQ61Q	181
7SGRes0FyjoO16KG	720
FXyA9kjmoGidNJz6	1355
H89PXhDh2Szf4csK	1507
HhwYALclkohmeaU1	1557
fUSgtMCnLh0Jvw8H	3963
JZJKoyIxDAbVDJyk	1703
qb49277uXHeAlv5J	5599
GzacORlsoC9wIvKs	1498
n3NV2N2OYpvfJ5PD	5132
SHT8NtUgXaTI0nmP	2373
oduRvA0za6UJTZl6	5320
3ByWvUb9nHxuhlFF	367
vxybEVTMXgn4JI8G	6420
oo4cxhDwb1Vl7Pbj	5340
GJ8KZ4IjCPc6oBVi	1431
bNhPA3flEZ4gjwOz	3202
hlY7wU8FEXRCDPFD	4378
qh2ympCVzv9PFVXO	5608
ACTIJjpScNIle4si	951
FXRLrV3YaZwo6sBD	1354
b4GbTZpgeOIE32k0	3174
TI3fyJO5t6v0Q81r	2447
024TpJ6teKyeGvSH	7
TdTSgOKWc0FQbW5L	2474
UlsJkNV9qO3ISdDp	2569
vItpyeJfNViYnIb7	6352
u2WkiidQPoI56eQG	6233
OUqCtJCc3nVAgd2X	2075
txqWKZVHf2RucEeY	6219
3iFxrAhJX08fEpTY	408
iWT5RA4IqVLVs1TP	4458
T9rw5U0RMfKrcWMU	2431
vtSpcgexaRCzn7bt	6414
Mk9UjHufUqCQ1rVQ	1931
OkbTqxA1h9JXTIKb	2092
uVpAghoOixzocv0X	6266
AlJXknBpfLZjCRey	1000
NqL1a9dcYKUa2IBk	2021
J1BcJsw4HY1oNZcg	1659
LCL52HpPA7puXaAr	1819
EC8ak0Lyeuytk5DE	1258
Wb1iIt34MSoFeLrh	2710
DLjJJIOfW4gBBzUU	1198
0bFpFdxIfxwPU7vI	53
AJEePKmhoRwEvM44	961
4F66Vi1YQ1W8fXGc	463
IcCQQIVsVADsvmbe	1628
srsns1RKo2wyyDzL	5991
1LeSulMIXL4BA3xP	144
ruYMYK4FX9CzIeL2	5793
Piz2sTbZTbOll2yt	2175
qkkV8YBBCwbYkPZ3	5611
mBXlPdXbPY861fJZ	4957
0qfyKgW6NEOW7vZz	74
aexIP9d2MnWcukBo	3049
NCrRv2hpHr5LP5Bq	1972
H1yNQyucqwOzKgpi	1500
dUaU0NiwTVUGjT5n	3595
annlNITPSp5L0qQN	3107
uv4cNdjc1aKLV93d	6320
oDMcHF6bph6Rv4Yg	5285
70Z70evC0pMR8o8i	689
knBBeLirQauziw2O	4748
Ks1kWeAKRO6rtl98	1792
4x3bLangvdBDgc17	516
U2j4tJxxtdD0HCJo	2508
lKV1ejXR2L7GqF4f	4811
hi55ZssVLj8GEppY	4360
x97loosn01YCJHaA	6548
UGi5iGsVzcIzfw5w	2523
g919O4r7ucveeBs0	4126
6SOq126I2zIb9Z3A	641
6MTJn3taS2mQztK0	626
o7r5c2Ct4et5Qnnt	5277
Q8g6kAURAC73Alt2	2205
hEiHUUnjpFflyIcm	4293
FJ3tEAHRhwndPHok	1330
a6IpBWhdUSjIylw9	2990
aJKNLIbqKEQzLqnc	3005
AGYBzzzcqiXDJDen	956
daYUAS48wMELACAL	3603
CrU4ULvQQEvrn6Z9	1163
n5l77HxzaOXGFrTe	5134
dkvBoAp8Bmdo1481	3678
KQzVgGSEoR7cOiDv	1766
QZTKDYN6hRcGT0Un	2244
3OnipyhwizVDbn5e	382
2xix8Gkx1JWcC8Vn	344
mezn6JTHCyrHz7Pi	5054
FQs0gH1ZmGLPm0eH	1345
pqVQnPEEtdkCBf08	5501
FALLf8ghf7PHhO4W	1325
CYJbZvLywxFNF7eC	1145
xTfBVjiktBFKRtxM	6573
NmbJ9Z5hJtVHdM1Q	2013
CyGSFzL4eYX8arCx	1171
2miK4vEQrIwr05Is	320
EZEXoSorMXKc0izD	1288
XjfXJnEIMFTkszrU	2807
JChMVgXTqDmd3Xiu	1674
SyjwsQxlWGFbPmje	2422
4u97UAoSFJM0y0Tg	512
72sSSWEPFMMROab9	693
gDfAVb3sJzW7Uf0i	4130
ZGyKwzhhn5kzB4Fy	2925
ufoYqf6wK1ZmmRDp	6280
c5NmembXHyw9yNxs	3392
pYg6IOeTHAxZlC93	5400
U7dwpNPWDxEqifHa	2515
I4yvy5kOXsIZFTMV	1581
1uDhhtiKk2cyLywc	201
Fp6EP1jqXVwFHJBk	1379
do9dG4SIbAtZNUbV	3685
v5MUiR6qN1bMj2to	6331
RXZjOFdmOqAXUECy	2318
nmv0Ugy35WMgRzMO	5222
9PPpuEd0cYey65wk	902
1lXn2dwTlJufkQgk	183
LKpeiTxVpFJrWGiH	1831
zJHVctRv5Cc6A6kj	6717
zoR1TaNS5iXnRWry	6762
8J7wo25TaVpuZx76	811
u8Fm97y82ywH4dmR	6240
0vPXhiir454RfW8u	77
uIe6zJteMM1Brudt	6256
VBL0nTd8wDWdLTXN	2592
URgSQHkLFtJpGCvm	2539
RvZUGjFw9f2woxRy	2350
kSbWbtucGj8mNRzK	4710
lpT51J2X5PB7vVaE	4923
4slkIZhumZYWvwWL	509
2s9E0x9urAVoqUwx	332
RUSjTLvdc0kIDDbr	2314
GY3qYnIhhav1YtcD	1447
lB2XB4P2qHPHPWnE	4803
11J7t26d1VAPstc2	96
fAEhaIDxhuYgaZ8l	3934
hwKbn6JyeSXTRQjA	4409
ydirofYXgayfNz9y	6657
d7Y2suiGsqK0nlUy	3564
gP06OtRzuuuVJqx3	4144
lrL4RAKX6f8Tz2h9	4925
aXkwDr3Rh9lkHTw2	3020
0VJASWtYlj3Qwzea	49
EWiLNhDLe6o2SW0N	1286
C88Ielufuo4z0pgu	1105
CJxKtjUgJgIp83cE	1122
9sAtQe7M1x1x3U2O	935
fyE49SDZk3YhIsFx	4116
yAcVhOYc32XFNwvN	6623
laguswJtrqr5eaVC	4831
zkNbq0w48LBOhLuQ	6755
4KvPjlHKpo7mshr0	474
3syz408OXP1FM052	420
hZVsPKljokJMZBpT	4319
XIOr1KrGv2RfU3Lm	2773
BnUowhPxwQ5WSoC9	1079
VwFJjNZK3DIduAsj	2666
hbag5gsR6zUEDPwV	4340
miDF29ncxJHjxFJ8	5057
myoCvPb1dyaj0Tf0	5125
ywoRIAfyxFGeyman	6691
F75GG7ZgCjq9rxQA	1320
rWdYe37XToUr84Hj	5677
OPGOAvHBhrBeTM16	2068
aFh2EhTk1dt8MwV6	2999
Kuq31i1YnTLGb5s0	1798
pJbCKEql9Lor4Vjr	5380
tmagWcCdiHGE4hjG	6166
JnNE2UzwxU7C2ZWo	1722
i9VU3HjsLHEVcM3T	4429
MyH3JcVPBPj58tu9	1949
eCX2oC2PJDykIiw3	3769
Df4F05E6NxwBJw6a	1219
SNrrRKu7f5qHX8cP	2380
WWqwsRA3ccpDqmqM	2704
0UYBTNVnOY2agA9X	47
SZgEOvW0uXB6uAdh	2394
bFZYGtzDT0nqB2mP	3189
AQ71GORDOE5RJPy7	971
qaflMVJXq8znB1fB	5598
rCrmkMsAzTeVyv5s	5652
XCkfNEuXkRCMVkD3	2763
MBhniEmuAxvZ0Hzy	1886
Bslsq4YxQsat3FBf	1087
pvWiKVwpuPdcY9nn	5555
MISO7eQ745briIE7	1896
45uCOu6FmlaHIs5F	446
5S24JpM1lFmxdWvh	549
g0oV7VXazsuO4Dru	4121
iDlH4YBKUk07Q4qp	4435
cL3mHp2L7cv2jOuT	3409
Thmmh3RNS2FZoEnZ	2481
EWNqLyseLdJfjXmK	1284
3aJwaur6wNjk3YaP	396
2Eq0Cyq1kHolcj0N	277
jJecc84eUKPiBO3e	4587
zZLIZybcbfxN7mfC	6737
9ex7pYD13n9wwRbt	923
DrLavv9yMq0YHLcV	1234
SZ2yqtSmxYZ23thg	2392
JfuGjC6xORY86Fcb	1712
j87YEVLjTB6C3XY1	4572
kPQllTjnYgfZhHKH	4705
oaOZ2iuxEtW7J2Im	5312
FDZXpnalnsIZ6kSK	1327
yXAY94LCQOEouHHT	6649
2nroG6D6OtteNcti	324
t7QKZaqDoJIo92Xz	6065
prVky8MabZY60zIG	5507
dCFPI7MsQOLd4pGx	3571
QYelnORmtqI5xf8G	2241
JcUoylA70W8W5uf7	1707
1YOz0IFoY0oThMbL	166
KH0vFfE7SqkIJ0jv	1752
FgQJ9yc58sRL8FSM	1367
b6LoxDAvHoMj4CpE	3177
22Xunhq3SEmazAJQ	259
SgF1Kj5AzNob4NO2	2403
FM84XmDacX9WgZiG	1338
3ppY0GM0K1Ix54BU	413
FjzUZ0A1jPVsqWi2	1376
oro4idxLy9qvo23r	5351
qceY8gPDc2yBfSr6	5602
dW42dFe5MmUcfOFO	3598
OoSURgbmvS0HiRIQ	2096
wIdFwKaBaNtDmpk3	6451
lUA6xbRuzcNg499G	4823
ZXHpUA908h8XBiyC	2942
cu229CrLfLGnJsUi	3540
nkIgIkqNb4Gyui0o	5220
aSp3Xob81lJrSduM	3013
IreprsqOBavWrn0u	1648
xvCLvz9UZWSXuKG6	6597
6M6vlrpUfjJpHoqW	625
XFHsDXxIXN7gvNDb	2766
cvRkvHDDOCkdLPz7	3547
d5WbqggtrY1uXEUE	3561
jrm9duHJsRG2pYoj	4648
AseSmiAsPXwBcb4G	1006
6wqxhF1ZySvgpE8L	682
YywkJWpvo76s5D34	2904
ScimKIR7Q7DPi2fk	2399
Qgd50yo9KYWx9Ims	2249
A1QAicW8Z2Qd8wgZ	943
pxFwdwGiSd88rviS	5559
womoeboozfzEKKyU	6511
c34h6Wb4gTAHFF61	3385
2wX3dUUlCxNfSfxq	342
8WO4qfiWy94IpJxi	827
uENeJdSibEp8oRfl	6247
mr06WzJlccQqgTCe	5102
hd339sF0JhaIV5IU	4343
O4sSNWhFKXAGMVbp	2050
oGDmFwaJdb4uau3t	5288
LxpGP4Ys3MgvhqRZ	1874
BBB0bIq88uyCtIhW	1034
LKHleKIdM3LcYpeS	1829
weLRUeUw9ixRlFKI	6479
FcX8oBDKh9IPOkF7	1361
AbB5DlE0tb6lC1xx	984
BnqUcXcx5tB4WMCe	1080
0HJfmKrUozpxxVQa	28
RNYoTRkFQ0q5XERZ	2304
Q6A3j2YYtE8RcL7b	2200
WKxeleVWebt75oEd	2689
DfK5X432rRPlXGCe	1220
pfBuIuauWYR1YJjY	5425
UzI8PwMN929cVW0J	2581
pMKQFUGLuBRyqFsJ	5388
QDHyM3dEGPklSb7X	2214
NFvRT7P2unwodzss	1973
QW1ShbfuOaGLWPfO	2234
03LZ9iRhQ7uFg5le	9
L9mMd2iKqfs0h3FN	1815
qkw29PO6pcAIJcP3	5612
sRXgbffsZqNJa7yL	5845
b1izAoz6OzOhcwZB	3172
aqTIcMPiH4mHAhW0	3115
pTyp9KU2fytLdzHp	5396
w3Wxta9kX6O3sPsP	6431
bElPmXAHlvwGbgNu	3188
bg1NLY9b6V2YuAXT	3289
rYdFtaVfiC91GfwU	5680
9vGImfbF43ghmMoG	937
4Zvo4dFDFAZz4RrR	490
dppAElfglRl15qaj	3700
j1z4pr3MoiuIBCh3	4558
eyPUIAi87Odb0w8e	3917
25Y1kMyjCCyM3ZyH	266
9UlHEE0tcB4Ljaro	908
TJQKaWAJqEJOOh1h	2450
z108ukVmUEoSOu9N	6702
3zptBbYYFsoPA3ja	434
QQ62LSramfwmN04m	2227
NQFVxo4gAlTf4zVT	1986
jR21UT5IJF7I5dq9	4595
EQuvd0TM1euwsgX1	1273
0JA2xmcpDWN55caD	29
NO0lAIK9Jr8QNpDg	1981
ZdXpvlcyOVRqLX1O	2949
edaQ5qKLaRCjFUpE	3820
GDx632QTiLIaZPHn	1422
dWUv1ylcUtrpp1Ph	3599
gxJHq2yGeuUJoUhR	4271
iCvrH3km4wIVM529	4433
473ziikOxas7VUAc	450
5zpNaBRLiVgK5j8c	597
j6L3TELW0PJPinud	4569
pKhTiiQuWXebPJgV	5385
D00XG7GbaWjtTS8U	1172
GHrWwDE5qpXEyv2C	1429
va7QDv2nHuipZfOm	6367
bYjp4cpMAZVOdBkx	3212
FuWwjgNMkBz8YEno	1385
UST8sdUx5GXDUBNR	2540
VUG2zNl6D31UGYJf	2617
7GhbGWmjK3X2YjsH	707
FP8om69jZy4VA7ei	1341
GJ5BUlLCpOuuQwah	1430
IFlWbLmZwlPUou3B	1594
CJxINTOpNc3VaO79	1121
WOkAWTBlucc3K0D9	2692
ZnkIMXrXCZQ6oYV0	2966
s0iGoXCqqoeDnzN5	5804
5sSC7GNhiludnaxU	591
uqniZT7RpxlcD0FZ	6310
c431Hoz8wpaMKekY	3389
2vR5kDlptTLI3btB	339
hDQSAyJ64tdM91yu	4291
uqeZqLAGIa00XcO2	6309
sYtB2XzpMLhZXQbT	5852
Iomm4oBCu0UFs3cA	1645
7ztRIV9TS1O0CDG6	768
9KvCfGNF5v5vJnft	895
5DgS7cyIVgANt1u0	538
GVjGl7Wn8qGfCchI	1440
Markmpt1s8jKcnck	1922
gCzU2iY5fy3ZS3LV	4129
rDlPFhjcKPT028aX	5654
rgF21S9xw4aoFNX0	5737
vqwF3URaAVo91Dxt	6410
DU8O4eWyPLGsg0bm	1204
hK5SOLS7HLgwSbc3	4298
mD2GtGWpt7tm5tWV	4961
ex4OLWDIUFGVAiiy	3905
64Cio7J740YF4fEd	604
m0raoiG0b0euhz6k	4943
mS77mmYTILW93w4I	4982
drribydkaG78A3D2	3725
ehkAZCIzyrutE0VP	3830
37WarPZgdaxxqU6H	363
dcSut0z3ey5pmezK	3630
cpZl1ZQ9nO3T9VfN	3529
d1K1Ttf6kTBurhcu	3556
AA1sVSJGytS2rGi6	947
YurpKXXIaeRvaubf	2897
cVDHfQJKI7Dd9R5e	3421
ZgZyfPD6ehYTUqgN	2955
CXwXKdcSE7wlEGD8	1143
5ivR9lZ6yU5OJLXx	579
7xipJC7nRxzTzYlC	763
i3SEcKsOOzPuj0zd	4422
yyMgqHDBQi4kTWqn	6694
weZlTeqkqcTgzlZR	6480
7j9DZcGmCWeC80XA	746
OkPSd5nqQvFiIrDl	2091
G1ckRpsUIaQ45q9F	1396
uikqsynNXnWrkzeo	6284
LXBcRdiP7Ax6sgUi	1845
yRR8jQNkueUHpM4X	6639
lsI7RpydtQbphAhh	4927
mJK9X2Fy9K9ZRtFb	4969
jkzr8qh2h2qan2TV	4635
s5RJyeZNcQM5M0HO	5814
ZeIotDVf7KljQESL	2951
a2dMh46H35G46DRb	2988
i16YS0rvuxlrOajC	4421
GaFQseLxwEP87LsS	1452
0FrSIyLbqMyWdRxT	24
LCd77Z9Lky360TUr	1820
Ticag9IbhGMf0ome	2482
idctUKrxXHQhWzWz	4465
ZWyeFZowgXSxaiJs	2941
JB6BSiBHHjCSL6ZP	1672
HspJ8Jj1qzxRGmnS	1568
UDXr7zD18QlZ7g7p	2519
